latitude,longitude,stars,review_count,attributes_RestaurantsPriceRange2,attributes_GoodForKids,attributes_Ambience_touristy,attributes_Ambience_romantic,attributes_Ambience_intimate,attributes_Ambience_trendy,attributes_Ambience_classy,attributes_Ambience_casual,Bars_Night,Beauty_Health_Care,Cafes,GYM,Restaurants_Cuisines,Shops
40.170447,-75.073694,4.0,61,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.597361,-90.300388,4.5,383,2,1,0,1,0,0,1,0,0,0,0,0,1,0
39.9162629,-75.0088381,4.0,55,2,1,0,0,0,0,0,1,0,1,0,0,0,0
28.0774196,-82.5059947,4.0,106,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7988788,-82.7003544,4.0,109,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.2699738723,-82.4808749557,4.5,51,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9670683,-75.1711272,4.5,64,1,1,0,0,0,0,0,1,0,0,0,0,0,1
29.997378,-90.241623,4.5,234,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1061425402,-75.1469280362,3.5,76,2,1,0,0,0,0,0,1,0,0,0,0,1,0
43.5903599,-116.2375654,4.5,80,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5309239,-119.8122604,3.5,66,2,1,0,0,0,0,0,1,1,0,0,0,0,0
39.4562814,-119.7774657,4.0,75,2,1,0,0,0,0,0,1,1,0,0,0,1,0
36.1300492,-86.8016849,4.0,52,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.968969,-75.139531415,5.0,193,2,1,0,0,0,0,0,1,0,1,0,0,0,1
30.004915,-90.188874,4.5,160,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9519833,-82.829696,4.5,68,1,1,0,0,0,0,0,1,0,0,0,0,1,1
32.2873778,-110.9657056,4.0,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9422145,-82.4629632,4.5,697,2,1,0,0,0,1,1,0,0,0,0,0,1,0
38.5863918,-90.2845434844,4.5,66,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.948081,-75.1608093,4.5,310,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.893852132,-75.0719857,4.5,52,1,1,0,0,0,0,0,1,0,0,1,0,1,0
28.0645829885,-82.5057124,4.5,108,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9135999,-86.1047147,4.5,60,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9730943,-90.0959144,4.5,1289,2,1,0,0,0,0,1,1,1,0,0,0,1,0
27.9969683,-82.5701668,3.5,155,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9213164796,-82.3168221354,4.0,195,2,1,0,0,1,0,1,1,0,0,0,0,1,0
40.1270723,-75.3353875,4.0,144,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.463531,-119.780964,3.5,117,2,1,0,0,0,0,0,1,0,0,0,0,0,1
38.61496,-90.197527,4.0,345,2,1,0,0,0,1,0,1,1,0,0,0,0,0
39.5090563,-119.8149981,4.5,676,1,1,0,0,0,1,1,1,1,0,1,0,1,0
29.983468,-90.098151,4.0,299,3,1,0,0,0,0,1,0,0,0,0,0,1,0
39.519929,-119.811697,4.5,286,2,0,0,0,0,0,0,1,0,0,1,0,0,0
27.9361321,-82.4761962,4.0,148,2,1,0,0,0,0,0,1,0,0,1,0,0,0
40.1274771937,-75.4040751479,3.5,104,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9654261,-82.796093,4.0,55,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.866086,-82.203963,4.5,153,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28.0512415718,-82.7872824669,4.0,62,1,1,0,0,0,0,0,1,0,0,1,0,1,0
38.6249339683,-90.516998,3.5,146,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9456566,-75.1747733,3.5,615,2,0,0,0,0,0,1,1,1,0,0,0,1,0
36.164156,-86.797431,3.5,100,2,0,0,0,0,0,1,0,1,0,0,0,0,0
43.6155111,-116.2002006,4.5,64,3,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9500233,-75.1675812,4.5,61,1,1,0,0,0,0,0,1,0,1,0,0,0,0
35.9416454189,-86.5283457257,4.0,184,2,1,0,0,0,0,0,1,0,0,1,0,1,0
29.9653626508,-90.059115658,4.0,597,2,1,0,0,0,0,1,1,1,0,0,0,1,0
40.0226217,-75.3202699,3.5,125,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.8812654,-75.3080321,4.0,55,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8892184,-75.0168699,4.5,163,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9508011,-75.1686108,3.5,385,2,0,0,0,0,1,1,0,1,0,0,0,1,0
40.0888477047,-75.3892213351,3.5,91,2,1,0,0,0,1,0,1,0,0,0,0,1,0
27.9451157,-82.4978944,3.5,122,2,1,0,0,0,0,0,1,0,1,1,1,1,0
39.8893026822,-75.0162957925,4.5,62,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.026465,-75.2244958,3.5,110,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.148333,-86.862353,3.5,326,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.030876,-82.541377,4.0,319,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.9483087,-75.2178905,4.0,304,2,1,0,0,0,0,1,1,0,0,1,0,1,0
27.730499285,-82.7449756747,3.5,62,2,1,0,0,0,0,0,1,1,0,0,0,1,0
53.517857954,-113.4884910012,4.0,67,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.3362875,-110.9781154,4.5,217,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9488519132,-75.1644102484,3.5,137,1,0,0,0,0,0,0,1,0,1,0,1,0,1
32.2205997635,-110.8379714749,3.5,109,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.969764,-82.829336,4.0,599,2,1,1,0,0,0,1,1,1,0,0,0,1,0
35.933616,-86.821486,3.5,356,2,1,0,0,0,0,1,1,0,0,0,0,1,0
38.5808008,-90.2410679,4.0,88,1,1,0,0,0,0,0,1,0,0,1,0,1,1
40.3475793,-75.0298548,3.5,135,2,1,0,0,0,0,1,0,1,0,0,0,1,0
40.0883652258,-75.3884107669,4.5,313,2,1,0,0,0,1,1,1,0,0,0,0,1,0
29.9243945,-90.1085033,4.5,921,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7229310921,-75.6620611,4.0,86,2,1,0,0,0,0,1,1,0,0,0,0,1,0
43.6562033682,-116.2585391,4.0,67,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.996714,-82.3913739,4.5,85,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9424351199,-74.9735508083,3.5,71,1,1,0,0,0,0,0,1,0,0,0,1,0,0
40.228034,-74.709329,4.5,78,1,1,0,0,0,0,0,1,0,0,1,0,1,0
40.307241,-75.157947,3.5,62,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.951859,-75.173882,4.0,300,2,1,0,0,0,0,1,0,1,0,0,0,0,0
39.9542012,-75.1674658,4.5,91,1,0,0,0,0,0,0,1,0,0,1,0,1,0
32.214412,-110.9595118,4.0,611,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.7748769,-86.1499074,4.5,236,2,0,0,0,0,0,1,0,1,0,0,0,1,0
34.428242,-119.876408,4.0,220,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6271043879,-90.2566847205,4.5,232,2,1,0,0,0,1,0,1,1,0,0,0,1,0
28.01992,-82.732923,3.5,89,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.436708,-119.748708,4.0,188,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7414706131,-82.70766,3.5,63,1,1,0,0,0,0,0,1,1,0,0,0,1,0
39.9595399,-75.605789,4.5,86,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36.1238881,-86.7900698,4.0,88,3,1,0,0,0,0,0,1,0,0,0,0,0,1
39.7591692208,-86.146494347,4.0,1379,2,1,0,0,0,0,1,0,1,0,1,0,1,0
34.4240234,-119.7057507,4.0,79,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.9387071894,-82.4547521292,3.5,768,2,0,0,0,0,1,1,1,1,0,0,0,1,0
39.8946117,-75.2292952,4.0,95,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5415757,-119.7366051,4.0,87,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34.4228741,-119.7034351,5.0,101,2,1,0,0,0,0,0,1,0,1,0,0,0,1
39.9119165358,-86.1184757185,4.0,184,2,1,0,0,0,0,1,0,1,0,0,0,1,0
29.952489594,-90.0657187126,4.0,151,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.9449368,-82.4807118,5.0,72,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40.208859,-75.01063,4.0,52,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.7631044346,-86.3519488545,4.5,236,1,1,0,0,0,0,0,1,0,0,0,0,1,1
40.1305452,-75.5505053,3.5,80,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8363431,-75.1500005,3.5,145,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5344459,-119.7344361,3.5,266,2,0,0,0,0,0,0,0,0,0,0,0,1,0
36.153864,-86.7976111,4.0,160,3,0,0,1,1,0,1,0,1,0,0,0,1,0
38.695337,-89.9666906,4.0,65,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4785657157,-119.7867159918,4.0,357,2,1,0,0,0,1,1,1,0,0,0,0,1,0
32.265486,-110.9175529,3.5,83,2,1,0,0,0,0,0,1,1,0,0,0,0,0
39.7521667,-86.1396658546,3.5,60,2,0,0,0,0,0,1,1,1,0,0,0,1,0
29.9320808,-90.0030653,4.0,70,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9230437,-90.0882019,3.5,520,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0363201,-75.2184952,4.5,81,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.9444151,-82.5116072,4.5,67,1,1,0,0,0,0,0,1,0,0,0,0,1,0
43.688867,-116.35483,4.5,65,2,1,0,0,0,0,0,1,1,0,0,0,1,1
32.222552,-110.788132,4.5,159,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9525839,-75.1652215,4.5,183,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9611607,-75.6033724,4.0,107,2,0,0,0,0,0,1,0,1,0,0,0,1,0
39.9569253992,-86.142973568,4.0,244,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.6041507,-119.8355587,4.5,61,1,1,0,0,0,0,0,1,0,0,1,0,0,0
39.5275583,-119.8859044,4.5,114,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.969939,-75.163026,4.5,192,1,1,0,0,0,0,0,1,0,0,1,0,1,0
29.9595965,-90.0595455,4.0,77,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.8645334,-86.1457029,5.0,64,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.0407573,-75.1448014,4.0,142,2,1,0,0,0,0,0,1,0,0,1,0,1,0
29.9550178,-90.0709905,4.0,66,4,0,0,0,0,0,0,1,0,1,0,0,1,0
38.8015155,-90.3111042,4.0,85,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.2084929,-86.7453865,3.5,120,1,1,0,0,0,0,0,1,0,0,0,0,0,1
34.398436,-119.5187939,4.5,97,2,1,0,0,0,0,0,1,0,1,1,0,1,0
30.0083429,-90.0644403,4.0,81,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.080376,-82.577286,4.0,115,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.3222792,-86.7031195,4.0,90,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9852674718,-90.095134601,4.0,130,1,1,0,0,0,0,0,1,0,0,1,0,0,0
43.603511,-116.245104,4.0,207,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.5321041,-119.8640278,3.5,54,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9989782639,-74.9917004577,3.5,52,1,1,0,0,0,0,0,1,0,0,0,1,0,0
29.981498,-90.2117653,4.5,77,2,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1648001,-86.7799287,4.0,107,1,0,0,0,0,0,1,0,1,0,0,0,1,0
32.3244248352,-110.9316140628,4.0,258,2,1,0,0,0,0,1,0,0,0,0,0,1,1
32.2526741028,-110.9442443848,4.5,65,1,1,0,0,0,0,0,1,0,1,0,0,0,0
29.980247,-90.272718,4.5,83,1,1,0,0,0,0,0,1,0,0,0,0,0,1
29.9450631,-90.0672652,4.0,136,2,0,0,1,1,1,1,1,1,0,0,0,1,0
39.9787556,-74.8779393,3.5,94,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1863584,-86.7470381,4.0,71,1,1,0,0,0,0,0,1,0,1,0,0,0,0
39.912781,-75.684904,4.0,60,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.1790012359,-82.7431934248,3.5,66,1,1,0,0,0,0,1,0,0,0,0,0,1,0
29.9737325598,-90.0807557021,4.5,385,2,1,0,0,0,1,0,1,0,0,0,0,1,0
28.0684647,-82.739666,4.0,51,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.871518,-75.330174,3.5,71,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9367378,-90.0776308,4.0,274,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.92821,-75.14687,3.5,58,2,0,0,0,0,0,0,1,0,0,0,0,0,1
39.692037,-75.666564,4.0,64,1,1,0,0,0,0,1,1,0,0,0,0,1,0
38.6005985,-90.2143307,4.5,128,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.9666529,-82.5005777,5.0,108,2,1,0,0,0,0,0,1,0,1,0,0,0,0
53.4642729002,-113.4947454929,3.5,64,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.127905,-82.3691115,4.0,88,2,1,0,0,0,1,0,1,0,0,0,0,1,0
28.189368941,-82.540934119,4.0,114,2,1,0,0,0,0,0,1,1,0,0,0,1,0
29.9599745904,-90.1852179534,3.5,89,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4972231,-119.8010219,3.5,84,2,0,0,1,0,0,1,0,1,0,0,0,1,0
39.5188708,-119.8090497,4.5,87,2,1,0,0,0,0,0,1,0,1,0,0,0,0
40.133252,-75.5162396,4.5,57,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.2177772,-86.6949403,3.5,195,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.08705,-75.395706,3.5,63,1,1,0,0,0,0,1,1,0,0,1,0,1,0
32.2636803,-110.9431659,4.0,217,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9484223,-75.1692901,3.5,339,2,0,0,0,0,0,0,1,1,0,0,0,1,0
38.631047559,-90.1941606669,4.0,181,2,1,0,0,0,1,1,1,1,0,0,0,1,0
40.0991065,-75.3513976,3.5,135,2,0,0,0,0,0,0,1,1,0,0,0,1,0
36.1510902665,-86.8037759995,4.0,367,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9594566,-89.9931219,4.5,78,2,1,0,0,0,0,0,1,0,0,1,0,1,0
38.6556212656,-90.30247748,4.0,65,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9382531,-82.2973831,4.5,119,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.937948,-82.484684,4.0,185,2,1,0,0,0,0,0,1,0,0,0,0,1,0
35.929464,-86.919329,4.0,125,1,1,0,0,0,0,0,1,0,0,1,0,1,0
29.8635757,-89.9964664,4.0,56,2,1,0,0,0,0,0,1,0,0,0,0,1,0
43.6219161,-116.2065136,4.0,56,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.651334,-90.197874,4.5,558,1,1,0,0,0,0,1,0,0,0,0,0,1,1
39.906797,-86.2182121,4.5,506,2,1,0,0,0,0,0,1,0,0,1,0,1,0
40.0096537,-75.1954732,4.0,122,1,1,0,0,0,0,0,0,0,0,0,0,1,0
32.3573574258,-111.1140279582,3.5,149,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.4920598234,-119.8060837054,4.0,382,2,1,0,0,0,0,0,1,0,0,1,0,1,1
39.507381,-119.803591,4.0,343,2,1,0,0,0,0,0,1,0,1,0,0,0,0
32.3540985457,-111.0903744749,3.5,116,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9500396,-90.073689,4.0,267,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.720594,-82.7394976,4.0,262,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9727751034,-75.1789870874,4.0,176,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.8730288,-82.7875025,4.0,63,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.995155,-82.48414,4.5,339,1,1,0,0,0,0,0,0,0,0,0,0,1,0
29.9202527,-90.0799468,4.5,69,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27.894254,-82.268108,4.5,57,1,1,0,0,0,0,0,1,1,0,0,0,1,0
40.3096366381,-75.1309594139,4.0,274,2,1,0,0,0,1,1,1,1,0,0,0,1,0
32.2735760993,-110.944434852,3.5,427,2,1,0,0,0,0,1,1,0,0,0,0,1,0
34.4142112,-119.6887567,4.0,276,2,0,0,0,0,1,1,1,1,0,0,0,0,0
39.9483905,-75.172621,4.5,215,2,0,0,0,0,0,0,1,0,1,0,0,0,0
29.9226351,-90.0911594,4.5,52,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8926492779,-74.9216213264,4.0,121,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0445509,-75.3806578,4.0,54,1,1,0,0,0,0,0,1,0,0,0,0,0,1
34.441504923,-119.8230233788,3.5,157,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.401169,-119.721505,4.0,195,2,1,0,0,0,0,1,1,0,0,0,0,1,0
34.3993592988,-119.5190596,5.0,70,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.998621,-82.5828717,4.0,58,1,1,0,0,0,0,0,0,0,0,1,0,1,0
39.5311073,-119.8096181,4.0,1245,2,1,0,0,0,1,1,1,0,0,0,0,1,0
39.9518148443,-86.2781691611,4.0,66,2,1,0,0,0,0,0,1,1,0,0,0,1,1
30.006131153,-90.191617012,3.5,151,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5044976,-119.7839949,4.5,56,2,1,0,0,0,0,0,1,0,0,0,0,0,1
38.6066657185,-90.2589388342,4.5,73,2,1,0,0,0,0,0,1,0,0,0,0,0,1
27.9370426822,-82.4760082753,3.5,380,3,0,0,0,0,0,1,0,1,0,0,0,1,0
29.9566684,-90.0676513,4.0,1223,2,1,0,0,0,1,1,1,1,0,0,0,1,0
40.0238364666,-75.3226478981,4.0,193,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9072703957,-90.0618257695,4.5,120,2,1,0,0,0,1,0,1,0,0,0,0,1,0
39.8932816,-75.3203362,4.0,52,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9555269925,-90.0681538393,4.0,1084,2,1,0,0,0,0,1,1,0,0,0,0,1,0
27.9809251,-82.4855927,4.5,137,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4421476,-119.7685084,4.0,98,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39.9043936,-86.0757634,4.5,91,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.742496,-75.54969,4.5,181,2,1,0,0,0,0,1,0,1,0,0,0,1,0
27.9656004,-82.5207316,3.5,100,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2218828,-110.9652865,3.5,75,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.914972,-75.309664,4.0,79,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7681769,-86.1596387,3.5,284,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.971541,-86.197146,3.5,187,2,1,0,0,0,1,1,1,1,0,0,0,1,0
40.266182,-75.225904,4.5,258,2,1,0,0,0,1,1,0,0,0,0,0,1,0
40.3193924,-75.1322364,3.5,68,1,1,0,0,0,0,1,0,1,0,0,0,1,0
27.704314281,-82.4425658705,3.5,80,2,1,0,0,0,0,0,1,1,0,0,0,1,0
32.252543,-110.943666,4.0,218,1,1,0,0,0,0,0,1,0,0,1,0,1,0
38.8902684,-90.183487,4.0,69,2,0,0,0,0,0,1,0,0,0,0,0,1,0
32.2071939,-110.9574162,4.5,102,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4355701009,-119.8247056485,4.0,329,2,1,0,0,0,0,1,1,0,0,0,0,1,0
27.936236,-82.482862,3.5,544,2,1,0,0,0,1,1,0,1,0,0,0,1,0
36.331238,-86.62272,3.5,87,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6550126,-90.2977613,4.0,633,2,1,0,0,0,1,1,1,1,0,0,0,1,0
38.736872,-90.39882,4.5,75,2,1,0,0,0,1,0,1,0,0,1,0,1,0
39.951923,-75.144335,4.5,193,2,1,0,1,0,1,0,1,0,0,0,0,1,0
43.6112994,-116.3910318,4.5,115,2,1,0,0,0,0,0,0,1,0,1,0,1,0
39.8996708,-74.9532997,3.5,121,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.00806,-75.291783,4.0,176,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.7713448,-90.4865593,3.5,572,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9565163876,-86.0230119251,3.5,262,2,1,0,0,0,0,0,1,1,0,0,0,1,0
29.9470565,-90.0723043,4.5,209,2,0,0,0,0,0,0,1,0,1,0,0,0,0
30.0387300722,-89.9769829586,4.5,75,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1492333,-74.7131766,4.0,72,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.830272,-86.242362,4.0,169,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9210221,-75.1744313,3.5,88,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8869277,-75.3017107,3.5,54,1,1,0,0,0,0,0,0,0,0,0,0,1,0
28.0889550568,-82.4588084221,4.0,55,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9416242,-90.1295134,3.5,171,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9686348,-75.5571687,3.5,141,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4772101759,-119.7649025917,3.5,194,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1802431173,-74.8678294286,3.5,58,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9381487,-74.9150587,4.0,111,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6779120851,-90.4649263577,3.5,51,3,1,0,0,0,0,0,1,0,1,0,0,0,0
39.927974,-86.018796,3.5,198,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5228351525,-119.7781323604,4.0,520,2,1,0,0,0,0,1,1,0,0,0,0,1,0
27.9110887,-82.5183204,4.0,134,2,1,0,0,0,0,0,1,0,1,0,0,0,0
34.4068326,-119.5485827,4.5,885,2,1,0,0,0,0,1,1,1,0,1,0,1,0
40.0513239278,-75.236084573,4.5,62,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9698623,-75.1439919,4.0,338,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9632273,-90.0579277,4.0,1165,2,1,0,0,0,0,1,1,1,0,0,0,1,0
29.9510796,-90.071576,5.0,76,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.952,-75.1701969,4.0,298,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9542516,-90.0675966,4.0,84,3,1,0,0,0,0,0,1,0,1,0,0,0,0
38.6794186613,-90.5060517043,4.0,115,2,1,0,0,0,0,0,0,0,0,1,0,1,0
29.9508859,-90.0680892,3.5,81,1,1,0,0,0,0,1,0,0,0,0,0,1,0
27.7558348,-82.7596909,4.0,133,2,0,0,0,0,0,1,1,0,0,0,0,1,0
29.9492153,-90.0706026,4.0,293,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1813198,-75.2272608,4.0,92,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.5205888,-119.7863242,4.5,120,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6378927,-90.3411711,4.0,359,2,1,0,0,0,0,0,1,0,1,0,0,0,0
35.9170989419,-86.8344782003,4.5,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.0424826,-86.7699567,4.0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9162865,-75.021521,4.5,52,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9507416316,-90.0704155423,4.0,4554,2,0,0,0,0,0,1,0,1,0,0,0,1,0
39.9508686,-75.0486,4.5,100,2,0,0,0,0,0,1,1,0,0,0,0,1,0
36.147278,-86.863551,4.0,112,1,1,0,0,0,0,0,1,0,0,0,0,1,1
29.9349228653,-90.1095502387,4.0,403,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.4773506,-119.7921455,4.0,256,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.8521439085,-82.2678940657,4.0,74,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.3246177,-111.0107186,4.0,182,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.5252756843,-119.8139127582,4.5,59,2,1,0,0,0,0,1,0,1,0,0,0,0,0
32.36735,-110.969089,3.5,73,1,1,0,0,0,0,0,1,0,0,0,1,0,0
38.5956948927,-90.5221298022,4.5,59,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0308845266,-75.1041150063,3.5,62,2,1,0,0,0,0,1,1,0,0,0,0,1,0
36.1599355658,-86.7759658783,4.5,107,3,1,0,0,0,0,1,0,1,0,0,0,1,0
38.5738228,-89.9310173,3.5,157,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.577618851,-119.7223937288,5.0,71,1,1,0,0,0,0,0,1,0,0,1,0,1,0
53.545705,-113.502599,4.5,75,3,0,0,0,0,0,1,0,0,0,0,0,1,0
27.7121935,-82.2979132,4.5,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9725217939,-75.1792898199,4.5,135,1,1,0,0,0,0,0,1,0,0,1,0,0,0
39.7484398,-75.3099684,3.5,137,2,1,0,1,0,0,1,0,0,0,0,0,1,0
29.9809082,-90.085038,3.5,252,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9544944572,-90.0665915385,4.0,1865,2,1,0,0,0,0,1,1,0,0,1,0,1,0
36.1744211,-86.7602763,4.0,267,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.606606,-86.376912,3.5,59,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7659626275,-86.1411079553,4.0,153,2,0,0,0,0,0,0,1,1,0,0,0,0,0
53.5228042,-113.5117214,3.5,127,2,1,0,0,0,0,0,1,1,0,1,0,1,0
36.2270382325,-86.514847411,3.5,112,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.042926,-82.59231,4.0,81,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.5624086279,-90.3668923776,4.5,263,2,1,0,0,0,1,1,1,0,0,1,0,1,0
34.438119,-119.748456,3.5,197,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.884852,-82.5060044,4.5,162,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1524355,-86.7835814,4.0,721,2,1,0,0,0,0,1,1,1,0,0,0,1,0
39.867717,-86.1201115,3.5,83,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.8113901,-75.0676368,3.5,92,2,1,0,0,0,0,0,1,1,0,0,0,1,0
